General Administration & Finance|Health Service System|Health Service System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Works (AAO),200335
General Administration & Finance|Health Service System|Health Service System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rent Arbitration Bd (AAO),4942
General Administration & Finance|Health Service System|Health Service System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Retirement System (AAO),11567
General Administration & Finance|Health Service System|Health Service System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr SF General Hospital (AAO),382608
General Administration & Finance|Health Service System|Health Service System|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,1712696
General Administration & Finance|Health Service System|Health Service System|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec-Unallocated (Non-AAO Fds),1712696
General Administration & Finance|Health Service System|Health Service System|Other Revenues,302490
General Administration & Finance|Health Service System|Health Service System|Other Revenues|Other Non-Operating Revenues,302490
General Administration & Finance|Health Service System|Health Service System|Other Revenues|Other Non-Operating Revenues|Other Non-Operating Revenue,302490
General Administration & Finance|Health Service System|Health Service System|Transfer Adjustments-Sources,-5736808
General Administration & Finance|Health Service System|Health Service System|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-5736808
General Administration & Finance|Health Service System|Health Service System|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-5736808
General Administration & Finance|Human Resources,12199258
General Administration & Finance|Human Resources|Administration,0
General Administration & Finance|Human Resources|Administration|Expenditure Recovery,351000
General Administration & Finance|Human Resources|Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds,351000
General Administration & Finance|Human Resources|Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec-General Unallocated,351000
General Administration & Finance|Human Resources|Administration|Transfer Adjustments-Sources,-351000
General Administration & Finance|Human Resources|Administration|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-351000
General Administration & Finance|Human Resources|Administration|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-351000
General Administration & Finance|Human Resources|Employee Relations,0
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery,1094864
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds,1094864
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Airport (AAO),151708
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Bldg Inspection (AAO),52488
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child Support Services(AAO),16668
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Cleanwater (AAO),13627
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Emergency Communications(AAO),31474
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Environment (AAO),5575
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Hetch Hetchy (AAO),6736
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),198527
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr PUC (AAO),220637
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),34780
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),77764
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Works (AAO),123554
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rec & Park (AAO),109356
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rent Arbitration Bd (AAO),15537
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Retirement System (AAO),9036
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr War Memorial (AAO),11401
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Water Dept (AAO),15996
General Administration & Finance|Human Resources|Employee Relations|Transfer Adjustments-Sources,-1094864
General Administration & Finance|Human Resources|Employee Relations|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-1094864
General Administration & Finance|Human Resources|Employee Relations|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-1094864
General Administration & Finance|Human Resources|Equal Employment Opportunity,0
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery,311896
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds,216896
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Airport (AAO),38995
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Bldg Inspection (AAO),8777
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child Support Services(AAO),4152
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Emergency Communications(AAO),8481
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),49449
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr PUC (AAO),46793
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),6377
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),18006
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Works (AAO),30775
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Retirement System (AAO),2251
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr War Memorial (AAO),2840
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,95000
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec-Unallocated (Non-AAO Fds),95000
General Administration & Finance|Human Resources|Equal Employment Opportunity|Transfer Adjustments-Sources,-311896
General Administration & Finance|Human Resources|Equal Employment Opportunity|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-311896
General Administration & Finance|Human Resources|Equal Employment Opportunity|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-311896
General Administration & Finance|Human Resources|General Fund,12199258
General Administration & Finance|Human Resources|General Fund|General Fund Support,12199258
General Administration & Finance|Human Resources|General Fund|General Fund Support|General Fund Support,12199258
General Administration & Finance|Human Resources|General Fund|General Fund Support|General Fund Support|General Fund Support,12199258
General Administration & Finance|Human Resources|Management Information System,0
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery,11327930
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds,11327930
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Airport (AAO),71537
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Bldg Inspection (AAO),118386
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child Support Services(AAO),24783
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child,Youth & Fam (AAO),11506
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Children and Families (AAO),5794
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr City Attorney (AAO),55312
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr City Planning (AAO),53474
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Emergency Communications(AAO),97219
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Environment (AAO),35183
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Fire Dept (AAO),4073
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr General City Resp (AAO),7770452
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr HSS (AAO),12582
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),92893
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Juvenile Court (AAO),11992
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr PUC (AAO),87903
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),87639
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),259556
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Transportation(AAO),2067308
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Works (AAO),312905
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rec & Park (AAO),51169
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rent Arbitration Bd (AAO),11612
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Retirement System (AAO),30055
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr War Memorial (AAO),36790
General Administration & Finance|Human Resources|Management Information System|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec-General Unallocated,17807
General Administration & Finance|Human Resources|Management Information System|Transfer Adjustments-Sources,-11327930
General Administration & Finance|Human Resources|Management Information System|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-11327930
General Administration & Finance|Human Resources|Management Information System|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-11327930
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services,0
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery,3058139
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds,3058139
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Administrative Services (AAO),6949
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Airport (AAO),236660
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Art Commission (AAO),60003
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Assessor (AAO),200000
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Bldg Inspection (AAO),520256
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child Support Services(AAO),11653
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child,Youth & Fam (AAO),62358
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr City Planning (AAO),300558
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Civil Service (AAO),25100
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Emergency Communications(AAO),3885
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Environment (AAO),91811
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Fire Dept (AAO),32175
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr HSS (AAO),284516
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),138789
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr ISD (AAO),1930
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Laguna Honda Hospital (AAO),1158
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr PUC (AAO),597476
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),24931
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),107741
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Transportation(AAO),235000
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Works (AAO),21674
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rec & Park (AAO),7528
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rent Arbitration Bd (AAO),34948
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Retirement System (AAO),31317
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Sheriff (AAO),3861
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Status of Women (AAO),7892
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr War Memorial (AAO),7970
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Transfer Adjustments-Sources,-3058139
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-3058139
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-3058139
General Administration & Finance|Human Resources|Workers Compensation,0
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery,55510016
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds,55510016
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Administrative Services (AAO),675673
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Adult Probation (AAO),298619
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Airport (AAO),2316053
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Asian Arts Museum (AAO),12619
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Assessor (AAO),84787
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Bldg Inspection (AAO),288392
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child Support Services(AAO),280000
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr City Attorney (AAO),117069
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Cleanwater (AAO),954593
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Comm Health Service (AAO),983791
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Comm Mental Health (AAO),366161
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Controller (AAO),14982
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr District Attorney (AAO),185428
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Emergency Communications(AAO),480673
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Environment (AAO),12390
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Fine Arts Museum (AAO),196709
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Fire Dept (AAO),8418465
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr HSS (AAO),22643
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Hetch Hetchy (AAO),586134
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Resources (AAO),897306
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),1907857
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr ISD (AAO),290573
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Juvenile Court (AAO),1082847
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Laguna Honda Hospital (AAO),3117499
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Mayor (AAO),24260
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr PUC (AAO),256513
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Police Commission (AAO),12522107
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),826811
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Defender (AAO),114738
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),878857
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Works (AAO),2854141
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rec & Park (AAO),3302346
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rent Arbitration Bd (AAO),23366
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Retirement System (AAO),82880
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr SF General Hospital (AAO),5688746
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Sheriff (AAO),2889751
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Treas/Tax Coll (AAO),249427
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr War Memorial (AAO),235457
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Water Dept (AAO),1969353
General Administration & Finance|Human Resources|Workers Compensation|Transfer Adjustments-Sources,-55510016
General Administration & Finance|Human Resources|Workers Compensation|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-55510016
General Administration & Finance|Human Resources|Workers Compensation|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-55510016
General Administration & Finance|Human Resources|Workforce Development,0
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery,263467
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds,126360
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Administrative Services (AAO),4934
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Adult Probation (AAO),10000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Assessor (AAO),5000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Bldg Inspection (AAO),9000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child Support Services(AAO),4950
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child,Youth & Fam (AAO),1000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr City Planning (AAO),20500
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Controller (AAO),5800
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Emergency Communications(AAO),8000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),908
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Laguna Honda Hospital (AAO),3000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Police Commission (AAO),2000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),6188
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),34000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rent Arbitration Bd (AAO),2200
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Retirement System (AAO),3300
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr SF General Hospital (AAO),1000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Treas/Tax Coll (AAO),3500
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr War Memorial (AAO),1080
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,137107
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec-Unallocated (Non-AAO Fds),137107
General Administration & Finance|Human Resources|Workforce Development|Transfer Adjustments-Sources,-263467
General Administration & Finance|Human Resources|Workforce Development|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-263467
General Administration & Finance|Human Resources|Workforce Development|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-263467
General Administration & Finance|Mayor,22699583
General Administration & Finance|Mayor|Affordable Housing,16682812
General Administration & Finance|Mayor|Affordable Housing|Intergovernmental Revenues-Federal,15594830
General Administration & Finance|Mayor|Affordable Housing|Intergovernmental Revenues-Federal|Federal-Am Recovery & Reinvestment Act,14481550
General Administration & Finance|Mayor|Affordable Housing|Intergovernmental Revenues-Federal|Federal-Am Recovery & Reinvestment Act|ARRA-Federal Direct,14481550
General Administration & Finance|Mayor|Affordable Housing|Intergovernmental Revenues-Federal|Federal-Other,1113280
General Administration & Finance|Mayor|Affordable Housing|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,1113280
General Administration & Finance|Mayor|Affordable Housing|Other Local Taxes,500000
General Administration & Finance|Mayor|Affordable Housing|Other Local Taxes|Hotel Room Tax,500000
General Administration & Finance|Mayor|Affordable Housing|Other Local Taxes|Hotel Room Tax|Hotel Room Tax,500000
General Administration & Finance|Mayor|Affordable Housing|Unappropriated Fund Balance,587982
General Administration & Finance|Mayor|Affordable Housing|Unappropriated Fund Balance|Unappropriated Fund Balance,587982
