General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),77764
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rec & Park (AAO),109356
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rent Arbitration Bd (AAO),15537
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Retirement System (AAO),9036
General Administration & Finance|Human Resources|Employee Relations|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Water Dept (AAO),45344
General Administration & Finance|Human Resources|Employee Relations|Transfer Adjustments-Sources,-1019465
General Administration & Finance|Human Resources|Employee Relations|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-1019465
General Administration & Finance|Human Resources|Employee Relations|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-1019465
General Administration & Finance|Human Resources|Equal Employment Opportunity,0
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery,1200611
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds,1155111
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr ADM (AAO),30775
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Airport (AAO),108856
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Bldg Inspection (AAO),8777
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child Support Services(AAO),4152
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Emergency Communications(AAO),8481
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Fire Dept (AAO),21000
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),86162
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Municipal Transportation(AAO),621890
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr PUC (AAO),46793
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),6377
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),18006
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Retirement System (AAO),2251
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr SF General Hospital (AAO),164464
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Sheriff (AAO),27127
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,45500
General Administration & Finance|Human Resources|Equal Employment Opportunity|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec-Unallocated (Non-AAO Fds),45500
General Administration & Finance|Human Resources|Equal Employment Opportunity|Transfer Adjustments-Sources,-1200611
General Administration & Finance|Human Resources|Equal Employment Opportunity|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-1200611
General Administration & Finance|Human Resources|Equal Employment Opportunity|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-1200611
General Administration & Finance|Human Resources|General Fund,15740808
General Administration & Finance|Human Resources|General Fund|General Fund Support,15740808
General Administration & Finance|Human Resources|General Fund|General Fund Support|General Fund Support,15740808
General Administration & Finance|Human Resources|General Fund|General Fund Support|General Fund Support|General Fund Support,15740808
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services,0
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery,4335528
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds,4334677
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Administrative Services (AAO),6949
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Adult Probation (AAO),79000
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Airport (AAO),166436
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Art Commission (AAO),102024
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Assessor (AAO),25000
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Bldg Inspection (AAO),215133
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child Support Services(AAO),11647
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child,Youth & Fam (AAO),62358
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Children and Families (AAO),50000
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr City Planning (AAO),300558
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Civil Service (AAO),72869
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Emergency Communications(AAO),3885
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Environment (AAO),141419
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Fire Dept (AAO),79492
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr HRD-WC (AAO),62241
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr HSS (AAO),284516
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Rights (AAO),35000
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),139697
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr ISD (AAO),1930
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Laguna Honda Hospital (AAO),1158
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr PUC (AAO),407476
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),24931
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),107741
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Transportation(AAO),200000
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Works (AAO),52444
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rec & Park (AAO),7528
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Registrar of Voters (AAO),93000
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rent Arbitration Bd (AAO),44599
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Retirement System (AAO),6317
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Sheriff (AAO),154261
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Status of Women (AAO),7892
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Treas/Tax Coll (AAO),24200
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec-General Unallocated,1362976
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,851
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec-Unallocated (Non-AAO Fds),851
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Transfer Adjustments-Sources,-4335528
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-4335528
General Administration & Finance|Human Resources|Recruit/ Assess/ Client Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-4335528
General Administration & Finance|Human Resources|Workers Compensation,0
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery,69408909
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds,68770840
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Administrative Services (AAO),783877
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Adult Probation (AAO),326830
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Airport (AAO),2275296
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Asian Arts Museum (AAO),8555
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Assessor (AAO),134576
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Bldg Inspection (AAO),235671
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Bus & Enc Dev (AAO),9018
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child Support Services(AAO),63011
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr City Attorney (AAO),42827
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Cleanwater (AAO),1705134
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Comm Health Service (AAO),2177145
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Comm Mental Health (AAO),251567
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Controller (AAO),126731
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr District Attorney (AAO),299316
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Emergency Communications(AAO),476664
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Environment (AAO),97843
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Fine Arts Museum (AAO),233348
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Fire Dept (AAO),9384808
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr HSS (AAO),29240
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Hetch Hetchy (AAO),1175138
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Resources (AAO),939942
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),2999490
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr ISD (AAO),493426
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Juvenile Court (AAO),1192594
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Laguna Honda Hospital (AAO),4225512
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Mayor (AAO),5584
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr PUC (AAO),481930
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Police Commission (AAO),14668764
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),878757
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Defender (AAO),151138
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),1230263
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Transportation(AAO),135000
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Works (AAO),4287435
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rec & Park (AAO),3341363
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Retirement System (AAO),119866
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr SF General Hospital (AAO),6250145
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Sheriff (AAO),4886461
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Treas/Tax Coll (AAO),267333
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr War Memorial (AAO),101533
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Water Dept (AAO),2277709
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,638069
General Administration & Finance|Human Resources|Workers Compensation|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec-Unallocated (Non-AAO Fds),638069
General Administration & Finance|Human Resources|Workers Compensation|Transfer Adjustments-Sources,-69408909
General Administration & Finance|Human Resources|Workers Compensation|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-69408909
General Administration & Finance|Human Resources|Workers Compensation|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-69408909
General Administration & Finance|Human Resources|Workforce Development,91488
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery,1756355
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds,1756355
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Administrative Services (AAO),6439
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Adult Probation (AAO),10000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Assessor (AAO),10000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Bus & Enc Dev (AAO),7000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr CON-Internal Audit (AAO),20000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child Support Services(AAO),4950
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child,Youth & Fam (AAO),2000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr City Planning (AAO),52066
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Controller (AAO),29979
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Laguna Honda Hospital (AAO),15653
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr PUC (AAO),20000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Police Commission (AAO),2000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),11188
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),34000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rent Arbitration Bd (AAO),2200
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Retirement System (AAO),3300
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr SF General Hospital (AAO),1000
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Treas/Tax Coll (AAO),3500
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr War Memorial (AAO),1080
General Administration & Finance|Human Resources|Workforce Development|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec-General Unallocated,1520000
General Administration & Finance|Human Resources|Workforce Development|Other Revenues,91488
General Administration & Finance|Human Resources|Workforce Development|Other Revenues|Private Grants,91488
General Administration & Finance|Human Resources|Workforce Development|Other Revenues|Private Grants|Private Grants,91488
General Administration & Finance|Human Resources|Workforce Development|Transfer Adjustments-Sources,-1756355
General Administration & Finance|Human Resources|Workforce Development|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-1756355
General Administration & Finance|Human Resources|Workforce Development|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-1756355
General Administration & Finance|Mayor,147050232
General Administration & Finance|Mayor|Affordable Housing,110502074
General Administration & Finance|Mayor|Affordable Housing|Intergovernmental Revenues-Other,1746576
General Administration & Finance|Mayor|Affordable Housing|Intergovernmental Revenues-Other|Other - Governmental Agencies,1746576
General Administration & Finance|Mayor|Affordable Housing|Intergovernmental Revenues-Other|Other - Governmental Agencies|City Depts Revenue From Ocii,1746576
General Administration & Finance|Mayor|Affordable Housing|Intrafund Transfers In,28400000
General Administration & Finance|Mayor|Affordable Housing|Intrafund Transfers In|Intrafund Transfers In (Iti),28400000
General Administration & Finance|Mayor|Affordable Housing|Intrafund Transfers In|Intrafund Transfers In (Iti)|ITI Fr 1G-General Fund,28400000
General Administration & Finance|Mayor|Affordable Housing|Other Financing Sources,38750000
General Administration & Finance|Mayor|Affordable Housing|Other Financing Sources|Proceed From Long-Term Debts,38750000
General Administration & Finance|Mayor|Affordable Housing|Other Financing Sources|Proceed From Long-Term Debts|Proceeds From Cert of Participation,38750000
General Administration & Finance|Mayor|Affordable Housing|Other Revenues,23218450
General Administration & Finance|Mayor|Affordable Housing|Other Revenues|Other Non-Operating Revenues,20000000
General Administration & Finance|Mayor|Affordable Housing|Other Revenues|Other Non-Operating Revenues|Loan Rev-Principal Repmt,20000000
General Administration & Finance|Mayor|Affordable Housing|Other Revenues|Private Grants,3218450
General Administration & Finance|Mayor|Affordable Housing|Other Revenues|Private Grants|Private Grants,3218450
General Administration & Finance|Mayor|Affordable Housing|Unappropriated Fund Balance,18387048
General Administration & Finance|Mayor|Affordable Housing|Unappropriated Fund Balance|Unappropriated Fund Balance,18387048
General Administration & Finance|Mayor|Affordable Housing|Unappropriated Fund Balance|Unappropriated Fund Balance|Beginning Fund Balance-Budget Basis,18387048
General Administration & Finance|Mayor|City Administration,1190000
General Administration & Finance|Mayor|City Administration|Expenditure Recovery,2250600
General Administration & Finance|Mayor|City Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds,2165652
General Administration & Finance|Mayor|City Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child,Youth & Fam (AAO),402887
General Administration & Finance|Mayor|City Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Comm Health Service (AAO),429978
General Administration & Finance|Mayor|City Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr District Attorney (AAO),25636
General Administration & Finance|Mayor|City Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Emergency Comm. Dept.,53724
General Administration & Finance|Mayor|City Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),197251
General Administration & Finance|Mayor|City Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr ISD (AAO),313700
General Administration & Finance|Mayor|City Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr PUC (AAO),310830
General Administration & Finance|Mayor|City Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Police Commission (AAO),107564
General Administration & Finance|Mayor|City Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Port Commission (AAO),15251
General Administration & Finance|Mayor|City Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Defender (AAO),25636
General Administration & Finance|Mayor|City Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Transportation(AAO),264003
General Administration & Finance|Mayor|City Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Rec & Park (AAO),19192
General Administration & Finance|Mayor|City Administration|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,84948
General Administration & Finance|Mayor|City Administration|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec-Unallocated (Non-AAO Fds),84948
General Administration & Finance|Mayor|City Administration|Intergovernmental Revenues-State,1190000
General Administration & Finance|Mayor|City Administration|Intergovernmental Revenues-State|State-Health & Welfare Sales Tax,1170000
General Administration & Finance|Mayor|City Administration|Intergovernmental Revenues-State|State-Health & Welfare Sales Tax|Health/Welfare Sales Tax Allocation,1170000
General Administration & Finance|Mayor|City Administration|Intergovernmental Revenues-State|State-Health & Welfare Veh License Fees,20000
General Administration & Finance|Mayor|City Administration|Intergovernmental Revenues-State|State-Health & Welfare Veh License Fees|Motor Veh Lic Fee-Realignment Fund,20000
General Administration & Finance|Mayor|City Administration|Transfer Adjustments-Sources,-2250600
General Administration & Finance|Mayor|City Administration|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-2250600
General Administration & Finance|Mayor|City Administration|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-2250600
General Administration & Finance|Mayor|Community Investment,10605069
General Administration & Finance|Mayor|Community Investment|Expenditure Recovery,3597348
General Administration & Finance|Mayor|Community Investment|Expenditure Recovery|Recovery for Svcs to AAO Funds,3597348
General Administration & Finance|Mayor|Community Investment|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Bldg Inspection (AAO),2000000
General Administration & Finance|Mayor|Community Investment|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child,Youth & Fam (AAO),506091
General Administration & Finance|Mayor|Community Investment|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Homelessness Services (Aao),1091257
General Administration & Finance|Mayor|Community Investment|Intergovernmental Revenues-Other,885885
General Administration & Finance|Mayor|Community Investment|Intergovernmental Revenues-Other|Other - Governmental Agencies,885885
General Administration & Finance|Mayor|Community Investment|Intergovernmental Revenues-Other|Other - Governmental Agencies|City Depts Revenue From Ocii,885885
General Administration & Finance|Mayor|Community Investment|Other Revenues,8640000
General Administration & Finance|Mayor|Community Investment|Other Revenues|Gain/(Loss) On Sales of Fixed Assets,8500000
General Administration & Finance|Mayor|Community Investment|Other Revenues|Gain/(Loss) On Sales of Fixed Assets|Gain/Loss-Sale of Land,8500000
General Administration & Finance|Mayor|Community Investment|Other Revenues|Other Non-Operating Revenues,140000
General Administration & Finance|Mayor|Community Investment|Other Revenues|Other Non-Operating Revenues|Loan Rev-Fees,100000
General Administration & Finance|Mayor|Community Investment|Other Revenues|Other Non-Operating Revenues|Other Non-Operating Revenue,40000
General Administration & Finance|Mayor|Community Investment|Rents & Concessions,15000
General Administration & Finance|Mayor|Community Investment|Rents & Concessions|Other City Property Rentals,15000
General Administration & Finance|Mayor|Community Investment|Rents & Concessions|Other City Property Rentals|Other City Property Rentals,15000
General Administration & Finance|Mayor|Community Investment|Transfer Adjustments-Sources,-3597348
General Administration & Finance|Mayor|Community Investment|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-3597348
